order_release_id,customer_paid_amount,total_commission_plus_tcs_tds_deduction,total_logistics_deduction,vendor_payout_amount,source_file
8303485971,998.992,-182.531,-92.04,724.4290000000001,02-2025
8316291717,649.005,-118.581,-77.8564,452.5626,02-2025
8318500177,949.001,-173.396,-133.3164,642.2876000000001,02-2025
8255095863,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8298563745,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8312106921,849.0100000000001,-155.123,-92.04,601.837,02-2025
8296325718,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8307487379,999.002,-182.531,-156.3264,660.1426,02-2025
8317349411,649.006,-118.581,-73.1364,457.2826,02-2025
8289464176,848.999,-155.125,-178.1564,515.7186,02-2025
8290632697,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8291226419,798.998,-145.989,-176.9764,476.0346,02-2025
8314328583,599.004,-109.445,-204.1164,285.4386,02-2025
8315866789,599.004,-109.445,-87.2964,402.2586,02-2025
8317559045,899.0,-164.26,-99.0964,635.6436,02-2025
8298225871,799.008,-145.989,-176.9764,476.0346,02-2025
8303859883,799.008,-145.989,-84.96,568.0509999999999,02-2025
8317253000,599.004,-109.445,-204.1164,285.4386,02-2025
8320884384,798.998,-145.989,-80.2164,572.7946,02-2025
8294629878,848.999,-155.125,-218.3,475.575,02-2025
8299456791,799.008,-145.989,-80.2164,572.7946,02-2025
8319087762,649.005,-118.581,-168.7164,361.7026,02-2025
8317700871,798.998,-145.989,-176.9764,476.0346,02-2025
8318374268,948.99,-173.396,-84.96,690.644,02-2025
8289877073,599.004,-109.445,-87.32,402.235,02-2025
8306885850,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8307677482,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8318684585,798.998,-145.989,-176.9764,476.0346,02-2025
8300223748,599.0039999999999,-109.445,-96.76,392.795,02-2025
8297073659,849.0100000000001,-155.125,-92.04,601.8349999999999,02-2025
8320161645,599.004,-109.445,-80.24,409.315,02-2025
8287572295,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8294482097,799.008,-145.989,-84.96,568.0509999999999,02-2025
8298172134,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8296543243,999.002,-182.531,-181.72,634.749,02-2025
8306271965,599.004,-109.445,-213.58,275.975,02-2025
8314682023,599.0039999999999,-109.445,-80.24,409.315,02-2025
8315234759,798.998,-145.989,-86.1164,566.8946,02-2025
8286434813,757.995,-138.498,-85.1488,534.3532,02-2025
8281862159,798.998,-145.989,-181.72,471.291,02-2025
8311545643,599.004,-109.445,-213.58,275.975,02-2025
8319355234,599.004,-109.445,-96.76,392.795,02-2025
8301155490,698.9960000000001,-127.718,-122.6964,448.58560000000006,02-2025
8284108798,949.001,-173.395,-181.72,593.885,02-2025
8286151687,948.99,-173.396,-90.86,684.744,02-2025
8319107107,649.005,-118.581,-177.0,353.41900000000004,02-2025
8293855577,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8289502201,599.004,-109.445,-96.76,392.795,02-2025
8316842937,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8320103417,799.008,-145.989,-90.86,562.1510000000002,02-2025
8321112308,799.008,-145.989,-80.2164,572.7946,02-2025
8317331314,798.998,-145.989,-176.9764,476.0346,02-2025
8298123874,698.9960000000001,-127.718,-177.0,394.282,02-2025
8318992840,649.005,-118.581,-168.7164,361.7026,02-2025
8307976661,599.004,-109.445,-96.76,392.795,02-2025
8309193609,949.001,-173.396,-90.86,684.744,02-2025
8315112885,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8284158956,949.001,-173.396,-181.72,593.884,02-2025
8297250212,649.005,-118.581,-177.0,353.419,02-2025
8304388307,599.004,-109.445,-167.5364,322.0186,02-2025
8308261287,849.0100000000001,-155.125,-88.4764,605.3986,02-2025
8299285968,798.998,-145.989,-176.9764,476.0346,02-2025
8317297299,599.004,-109.445,-167.5364,322.0186,02-2025
8296011650,599.004,-109.446,-96.76,392.794,02-2025
8309939217,799.008,-145.989,-80.2164,572.7946,02-2025
8314138862,649.005,-118.582,-177.0,353.418,02-2025
8317045643,798.998,-145.989,-88.205,564.8059999999999,02-2025
8303775030,599.004,-109.445,-213.58,275.975,02-2025
8284921774,599.004,-109.445,-213.58,275.975,02-2025
8298686369,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8313912420,599.004,-109.445,-167.5364,322.0186,02-2025
8316264915,698.9960000000001,-127.718,-76.3814,494.90060000000005,02-2025
8305917527,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8305973916,798.998,-145.988,-181.72,471.2920000000001,02-2025
8311834465,948.99,-173.396,-83.7564,691.8476,02-2025
8320072598,999.002,-182.531,-218.3,598.1689999999999,02-2025
8291420051,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8310857353,798.998,-145.989,-176.9764,476.0346,02-2025
8311210797,799.008,-145.989,-84.96,568.051,02-2025
8317873607,798.998,-145.989,-129.7764,523.2346,02-2025
8320854146,799.008,-145.989,-80.2164,572.7946,02-2025
8301164730,798.998,-145.989,-181.72,471.291,02-2025
8318789692,798.998,-145.989,-129.7764,523.2346,02-2025
8319307354,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8297714163,599.004,-109.447,-87.32,402.233,02-2025
8303610350,798.998,-145.989,-86.1164,566.8946,02-2025
8313889645,798.998,-145.989,-181.72,471.291,02-2025
8317662366,899.0,-164.26,-99.0964,635.6436,02-2025
8312826424,848.999,-155.125,-97.9164,595.9586,02-2025
8303308978,798.998,-145.989,-90.86,562.151,02-2025
8307883141,698.9960000000001,-127.718,-99.0964,472.1856,02-2025
8298747018,798.998,-145.989,-90.86,562.151,02-2025
8312375706,599.004,-109.445,-177.0,312.555,02-2025
8286622116,798.998,-145.989,-176.9764,476.0346,02-2025
8311392319,599.004,-109.445,-204.1164,285.4386,02-2025
8288168358,798.998,-145.989,-181.72,471.291,02-2025
8303593424,798.998,-145.989,-134.52,518.491,02-2025
8322198903,599.004,-109.445,-213.58,275.975,02-2025
8303057364,599.004,-109.445,-87.2964,402.2586,02-2025
8318756877,798.998,-145.989,-86.1164,566.8946,02-2025
8295045610,599.004,-109.445,-87.2964,402.2586,02-2025
8318256890,798.998,-145.989,-181.72,471.29100000000005,02-2025
8298663464,599.004,-109.447,-87.32,402.233,02-2025
8306795531,798.998,-145.989,-86.1164,566.8946,02-2025
8315053608,599.004,-109.445,-213.58,275.975,02-2025
8317635752,599.004,-109.445,-204.1164,285.4386,02-2025
8287478690,949.001,-173.396,-181.72,593.8840000000001,02-2025
8293973692,998.992,-182.531,-218.3,598.1690000000001,02-2025
8312409823,798.998,-145.989,-86.1164,566.8946,02-2025
8316612243,799.008,-145.989,-80.2164,572.7946,02-2025
8317862195,798.998,-145.988,-90.86,562.152,02-2025
8301332243,599.004,-109.445,-167.5364,322.0186,02-2025
8302246680,999.002,-182.531,-181.6964,634.7726,02-2025
8311951183,799.008,-145.989,-80.2164,572.7946,02-2025
8299907730,798.998,-145.989,-90.86,562.151,02-2025
8300062580,599.004,-109.445,-120.655,368.9,02-2025
8303266552,649.006,-118.582,-86.14,444.278,02-2025
8290877413,698.9960000000001,-127.716,-177.0,394.284,02-2025
8294429088,599.004,-109.445,-87.2964,402.2586,02-2025
8296534211,799.008,-145.989,-80.2164,572.7946,02-2025
8295057359,949.001,-173.396,-181.72,593.884,02-2025
8300859438,599.004,-109.445,-167.5364,322.0186,02-2025
8310184157,798.998,-145.988,-88.205,564.807,02-2025
8318534527,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8297573281,748.9970000000001,-136.853,-86.14,526.007,02-2025
8309789745,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8292440331,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8302566785,998.992,-182.531,-218.3,598.1690000000001,02-2025
8285790101,798.998,-145.989,-176.9764,476.0346,02-2025
8287405079,798.998,-145.988,-89.09,563.9220000000001,02-2025
8289759443,798.998,-145.989,-181.72,471.291,02-2025
8314759294,798.998,-145.989,-181.72,471.291,02-2025
8317700870,798.998,-145.989,-129.7764,523.2346,02-2025
8318122990,599.004,-109.445,-70.7764,418.7786,02-2025
8290455239,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8292770615,799.008,-145.989,-80.2164,572.7946,02-2025
8298972238,798.998,-145.989,-134.52,518.491,02-2025
8318843969,949.001,-173.396,-90.86,684.7439999999999,02-2025
8292617705,798.998,-145.989,-86.1164,566.8946,02-2025
8306736172,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8298638122,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8321234171,799.008,-145.989,-86.1164,566.8946,02-2025
8288434651,999.002,-182.531,-101.48,714.989,02-2025
8308587714,649.005,-118.581,-121.5164,408.9026,02-2025
8286832991,999.002,-182.531,-181.72,634.749,02-2025
8311312732,499.002,-91.175,-204.14,203.685,02-2025
8312737617,798.998,-145.989,-86.1164,566.8946,02-2025
8313169846,798.998,-145.989,-86.1164,566.8946,02-2025
8316913925,798.998,-145.989,-181.72,471.291,02-2025
8316956593,799.008,-145.989,-80.2164,572.7946,02-2025
8322030127,799.008,-145.989,-80.2164,572.7946,02-2025
8297945696,949.001,-173.396,-181.72,593.884,02-2025
8314882475,798.998,-145.989,-129.7764,523.2346,02-2025
8316627096,798.998,-145.989,-90.86,562.151,02-2025
8322464473,799.008,-145.989,-86.14,566.871,02-2025
8308469960,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8308617831,798.998,-145.988,-181.72,471.2920000000001,02-2025
8302947299,798.998,-145.989,-176.9764,476.0346,02-2025
8308232333,599.004,-109.445,-76.6764,412.8786,02-2025
8288556743,798.998,-145.989,-89.09,563.9209999999999,02-2025
8296550258,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8295987646,899.01,-164.26,-99.0964,635.6436,02-2025
8303294003,599.004,-109.445,-74.9064,414.6486,02-2025
8313724207,999.002,-182.531,-90.86,725.609,02-2025
8313288576,698.9960000000001,-127.718,-77.2664,494.01560000000006,02-2025
8322464477,799.008,-145.989,-84.96,568.0509999999999,02-2025
8310648906,799.008,-145.989,-181.72,471.291,02-2025
8296915741,798.998,-145.989,-90.86,562.151,02-2025
8298683444,698.9960000000001,-127.717,-129.8,441.48300000000006,02-2025
8319419206,698.9960000000001,-127.718,-129.8,441.482,02-2025
8294839678,798.998,-145.989,-181.72,471.291,02-2025
8317017269,699.0060000000001,-127.718,-79.0364,492.2456,02-2025
8301860662,798.998,-145.989,-86.1164,566.8946,02-2025
8314376958,599.004,-109.446,-80.24,409.314,02-2025
8289877070,599.004,-109.445,-88.5,401.055,02-2025
8314882474,798.998,-145.989,-106.1764,546.8345999999999,02-2025
8315493752,599.004,-109.445,-213.58,275.975,02-2025
8319794171,599.004,-109.445,-167.5364,322.0186,02-2025
8309403598,798.998,-145.989,-90.86,562.151,02-2025
8311274207,599.004,-109.445,-77.8564,411.6986,02-2025
8294320721,848.999,-155.125,-97.9164,595.9586,02-2025
8307950907,749.0079999999999,-136.853,-75.4964,536.6505999999999,02-2025
8310290583,798.998,-145.989,-181.72,471.291,02-2025
8313435826,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8311128472,799.008,-145.989,-90.86,562.151,02-2025
8319612257,899.01,-164.26,-99.0964,635.6436,02-2025
8298980754,599.0039999999999,-109.445,-76.6764,412.8786,02-2025
8301536519,798.998,-145.989,-176.9764,476.0346,02-2025
8312966378,599.004,-109.445,-96.76,392.795,02-2025
8304351250,698.9960000000001,-127.718,-129.8,441.482,02-2025
8305086319,798.998,-145.989,-90.86,562.151,02-2025
8286221306,748.9970000000001,-136.853,-86.14,526.0070000000001,02-2025
8301229621,798.998,-145.989,-181.72,471.291,02-2025
8307125989,698.9960000000001,-127.718,-177.0,394.282,02-2025
8309790405,798.998,-145.989,-181.72,471.291,02-2025
8296814136,599.004,-109.445,-204.1164,285.4386,02-2025
8315347250,998.992,-182.531,-92.04,724.4290000000001,02-2025
8322254076,798.998,-145.989,-90.86,562.151,02-2025
8291497752,599.004,-109.445,-213.58,275.975,02-2025
8297647205,949.001,-173.396,-181.72,593.884,02-2025
8315846715,999.002,-182.531,-181.6964,634.7726,02-2025
8317155595,798.998,-145.989,-86.1164,566.8946,02-2025
8318336369,798.998,-145.989,-90.86,562.151,02-2025
8295036465,698.9960000000001,-127.718,-129.8,441.482,02-2025
8296539856,799.008,-145.989,-84.3464,568.6646,02-2025
8294490977,599.004,-109.445,-142.1664,347.3886,02-2025
8293543233,949.001,-173.396,-133.3164,642.2876000000001,02-2025
8292820896,649.005,-118.581,-168.7164,361.7026,02-2025
8298498632,599.004,-109.445,-177.0,312.555,02-2025
8303105781,599.004,-109.445,-213.58,275.975,02-2025
8314331123,799.008,-145.989,-86.1164,566.8946,02-2025
8302209837,798.998,-145.989,-181.72,471.291,02-2025
8302590390,599.004,-109.445,-177.0,312.555,02-2025
8292218747,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8314736829,599.004,-109.445,-96.76,392.795,02-2025
8316958596,599.004,-109.445,-177.0,312.555,02-2025
8291157866,599.004,-109.445,-204.1164,285.4386,02-2025
8299179400,999.002,-182.531,-181.72,634.749,02-2025
8301991939,798.998,-145.989,-176.9764,476.0346,02-2025
8315351050,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8287343000,599.004,-109.445,-167.5364,322.0186,02-2025
8308939824,798.998,-145.989,-181.72,471.291,02-2025
8296462977,799.008,-145.989,-176.9764,476.0346,02-2025
8313523145,799.008,-145.989,-80.2164,572.7946,02-2025
8298487262,949.001,-173.396,-90.86,684.744,02-2025
8310827516,599.004,-109.445,-204.1164,285.4386,02-2025
8314840071,649.005,-118.581,-168.7164,361.7026,02-2025
8321942631,798.998,-145.989,-86.1164,566.8946,02-2025
8311340028,599.004,-109.446,-213.58,275.97399999999993,02-2025
8298648526,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8302951078,599.004,-109.445,-177.0,312.555,02-2025
8305125242,798.998,-145.989,-176.9764,476.0346,02-2025
8306452223,699.0060000000001,-127.718,-80.24,491.042,02-2025
8316476940,798.998,-145.989,-181.72,471.291,02-2025
8313311480,799.008,-145.989,-84.96,568.051,02-2025
8294741743,848.999,-155.125,-218.3,475.575,02-2025
8305019857,698.9960000000001,-127.717,-129.8,441.483,02-2025
8305955934,798.998,-145.989,-176.9764,476.0346,02-2025
8288267177,799.008,-145.989,-86.1164,566.8946,02-2025
8297886600,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8308199458,798.998,-145.989,-176.9764,476.0346,02-2025
8296009275,599.0039999999999,-109.446,-87.32,402.234,02-2025
8306150699,798.998,-145.989,-90.86,562.151,02-2025
8285031003,798.998,-145.989,-90.86,562.151,02-2025
8292881906,798.998,-145.989,-176.9764,476.0346,02-2025
8296664269,798.998,-145.989,-86.1164,566.8946,02-2025
8282083564,949.001,-173.396,-181.72,593.884,02-2025
8295696349,599.0039999999999,-109.445,-213.58,275.975,02-2025
8297568093,998.992,-182.531,-90.86,725.609,02-2025
8298867744,698.9960000000001,-127.717,-86.14,485.143,02-2025
8315634869,649.005,-118.581,-177.0,353.419,02-2025
8315898909,599.004,-109.445,-204.1164,285.4386,02-2025
8318321666,899.01,-164.26,-89.6564,645.0836,02-2025
8320678886,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8289877069,599.004,-109.445,-89.09,400.465,02-2025
8314073066,599.004,-109.445,-70.7764,418.7786,02-2025
8315692436,799.008,-145.989,-86.1164,566.8946,02-2025
8287756557,899.0,-164.26,-134.52,600.22,02-2025
8304905297,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8316617950,599.004,-109.445,-213.58,275.975,02-2025
8319726705,599.004,-109.445,-77.8564,411.6986,02-2025
8304945341,798.998,-145.989,-89.09,563.9209999999999,02-2025
8313803322,599.004,-109.445,-213.58,275.975,02-2025
8315274791,799.008,-145.989,-89.09,563.921,02-2025
8297639033,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8306602896,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8319608205,599.0039999999999,-109.445,-71.9564,417.5986,02-2025
8306834462,798.998,-145.989,-176.9764,476.0346,02-2025
8315935357,649.005,-118.581,-77.8564,452.5626,02-2025
8322076724,799.008,-145.989,-80.2164,572.7946,02-2025
8303271325,949.001,-173.396,-90.86,684.744,02-2025
8317576534,798.998,-145.989,-181.72,471.291,02-2025
8302947296,798.998,-145.989,-176.9764,476.0346,02-2025
8304756356,798.998,-145.989,-176.9764,476.0346,02-2025
8291349799,949.001,-173.396,-217.0964,558.5076,02-2025
8305936746,899.0,-164.26,-88.4764,646.2636,02-2025
8285722418,727.9970000000001,-133.016,-99.7808,495.2031999999999,02-2025
8308864393,798.998,-145.987,-90.86,562.1530000000001,02-2025
8306259557,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8297487270,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8283709619,698.9960000000001,-127.717,-177.0,394.283,02-2025
8288825553,949.001,-173.396,-84.96,690.6439999999999,02-2025
8307806034,848.999,-155.125,-218.3,475.575,02-2025
8298559682,948.99,-173.395,-84.96,690.645,02-2025
8300840663,799.008,-145.989,-84.96,568.0509999999999,02-2025
8310718520,949.001,-173.396,-89.09,686.514,02-2025
8310854751,599.0039999999999,-109.445,-96.76,392.795,02-2025
8284154075,798.998,-145.989,-176.9764,476.0346,02-2025
8290894746,599.004,-109.445,-167.5364,322.0186,02-2025
8293802941,798.998,-145.989,-90.86,562.151,02-2025
8296346667,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8284015094,698.9960000000001,-127.718,-129.8,441.482,02-2025
8297886282,599.004,-109.445,-76.6764,412.8786,02-2025
8302729770,798.998,-145.989,-86.1164,566.8946,02-2025
8310184161,798.998,-145.988,-89.09,563.9219999999999,02-2025
8315861551,798.998,-145.989,-176.9764,476.0346,02-2025
8322143022,899.01,-164.26,-92.04,642.7,02-2025
8290871848,649.005,-118.581,-80.24,450.1790000000001,02-2025
8291586684,798.998,-145.989,-90.86,562.151,02-2025
8292247270,949.001,-173.396,-181.72,593.884,02-2025
8306909095,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8290974031,799.008,-145.989,-81.9864,571.0246,02-2025
8305459850,599.004,-109.445,-87.2964,402.2586,02-2025
8309183419,698.9960000000001,-127.718,-77.2664,494.01560000000006,02-2025
8317422422,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8319462044,798.998,-145.989,-90.86,562.151,02-2025
8301302187,798.998,-145.988,-90.86,562.1519999999999,02-2025
8307680761,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8296604811,698.9960000000001,-127.718,-86.14,485.14200000000005,02-2025
8299863263,599.004,-109.447,-96.76,392.793,02-2025
8307950908,799.008,-145.989,-80.2164,572.7946,02-2025
8311590632,699.0060000000001,-127.718,-169.8964,401.38560000000007,02-2025
8305463358,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8312809479,948.99,-173.396,-83.7564,691.8476,02-2025
8320010904,599.004,-109.445,-87.2964,402.2586,02-2025
8323327622,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8288908133,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8304434953,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8299966510,798.998,-145.989,-176.9764,476.0346,02-2025
8321393492,799.008,-145.989,-80.2164,572.7946,02-2025
8306226897,649.005,-118.581,-177.0,353.419,02-2025
8315638823,599.004,-109.445,-213.58,275.975,02-2025
8289057357,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8296278646,798.998,-145.989,-90.86,562.151,02-2025
8308984773,799.008,-145.989,-90.86,562.151,02-2025
8294493156,798.998,-145.989,-181.72,471.291,02-2025
8307241952,599.004,-109.445,-86.14,403.415,02-2025
8319107864,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8321187616,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8308250355,699.0060000000001,-127.718,-79.0364,492.2456,02-2025
8312468202,848.999,-155.125,-97.9164,595.9586,02-2025
8315638820,599.004,-109.445,-151.63,337.925,02-2025
8317310467,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8294330089,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8311704229,799.008,-145.989,-84.96,568.051,02-2025
8306603876,948.99,-173.396,-83.7564,691.8476,02-2025
8311916369,599.004,-109.445,-83.7564,405.7986,02-2025
8171137452,999.002,-182.531,-181.6964,634.7726,02-2025
8307353906,599.004,-109.445,-167.5364,322.0186,02-2025
